min_tcp_window_size,max_tcp_window_size,avg_tcp_window_size,std_dev_tcp_window_size,min_data_bytes,max_data_bytes,avg_databytes,std_dev_databytes,total_data_bytes,Processing_time
2437.882801,2439,2439,0.098087565,79.01004704,12067.15511,2197.149378,2197.863886,860364.4331,2020-12-01T18:40:36.243+09:00
2437.894521,2439,2439,0.096278808,77.20904233,11997.4396,2175.02844,2167.891497,864035.5898,2020-12-01T18:45:25.641+09:00
2437.905069,2439,2439,0.096650927,76.3881381,12106.09564,2176.536596,2175.714347,865674.3308,2020-12-01T18:50:44.843+09:00
2437.814562,2439,2439,0.102985835,77.94932429,11914.28608,2158.080936,2153.369913,868148.3977,2020-12-01T19:00:23.062+09:00
2437.833106,2439,2439,0.099687251,76.05439186,12031.25747,2205.246843,2203.911921,833402.3579,2020-12-01T19:05:43.381+09:00
2437.949795,2439,2439,0.089718526,74.84895268,12058.53172,2215.000158,2216.779729,837337.6222,2020-12-01T19:10:32.026+09:00
2437.854816,2439,2439,0.101746673,73.96405741,12091.07855,2229.858143,2237.948756,841528.8599,2020-12-01T19:15:21.091+09:00
2437.869334,2439,2439,0.096572006,74.06765167,12164.0707,2244.709328,2231.517881,844900.0739,2020-12-01T19:20:40.507+09:00
2437.882401,2439,2439,0.091914805,73.6608865,12256.06363,2236.530396,2224.344093,850387.5665,2020-12-01T19:25:29.964+09:00
2437.894161,2439,2439,0.093723325,72.39479785,12053.75726,2235.054356,2217.232683,853997.3099,2020-12-01T19:35:38.816+09:00
2438.004745,2439,2439,0.084350992,72.15531807,11962.48154,2227.83992,2211.486415,856844.3789,2020-12-01T19:40:27.996+09:00
2438.00427,2439,2439,0.082915893,72.53978626,11929.83338,2234.778928,2223.040774,858914.241,2020-12-01T19:45:46.810+09:00
2438.003843,2439,2439,0.081624304,73.78580763,11888.35005,2222.375036,2218.616696,861251.7169,2020-12-01T19:50:35.193+09:00
2438.003459,2439,2439,0.078461873,72.90722687,11860.31504,2222.769532,2233.616027,863288.6452,2020-12-01T19:55:23.785+09:00
2437.903113,2439,2439,0.081615686,75.01650418,11867.48354,2257.357579,2277.757424,863523.3807,2020-12-01T20:00:43.554+09:00
2437.912802,2439,2439,0.079454118,75.81485376,11862.83518,2256.014821,2275.949682,830352.1426,2020-12-01T20:05:32.500+09:00
2437.921522,2439,2439,0.076508706,78.43336839,11984.95166,2262.522339,2284.256713,834357.9284,2020-12-01T20:10:21.818+09:00
2437.929369,2439,2439,0.073857835,79.29003155,11895.0565,2278.220105,2297.703042,838024.0355,2020-12-01T20:15:41.659+09:00
2437.936432,2439,2439,0.073472052,83.26102839,11863.95085,2274.458094,2304.832738,842277.232,2020-12-01T20:20:30.279+09:00
2437.942789,2439,2439,0.077124846,81.13492555,11848.05576,2260.289285,2291.631464,846132.9088,2020-12-01T20:30:38.920+09:00
2437.84851,2439,2439,0.084412362,79.321433,11971.65019,2253.003356,2279.134318,849891.7179,2020-12-01T20:35:27.729+09:00
2437.863659,2439,2439,0.080971126,77.2892897,12002.28517,2242.836021,2276.068886,854182.7461,2020-12-01T20:40:47.005+09:00
2437.877293,2439,2439,0.081874013,76.46036073,12150.45665,2249.254419,2282.110997,856200.6715,2020-12-01T20:45:36.979+09:00
2437.889564,2439,2439,0.078686612,74.91432466,12132.11099,2251.965977,2289.952898,858676.1044,2020-12-01T20:50:25.929+09:00
2437.800608,2439,2439,0.084817951,73.72289219,12080.99989,2261.013379,2296.506608,860649.9939,2020-12-01T20:55:45.676+09:00
2437.720547,2439,2439,0.093336156,72.45060297,12036.4999,2246.747041,2275.434947,863555.7945,2020-12-01T21:00:35.052+09:00
2437.748492,2439,2439,0.09800254,71.30554267,12075.64991,2222.393337,2250.191452,831086.5151,2020-12-01T21:05:23.711+09:00
2437.773643,2439,2439,0.098202286,70.37498841,12057.88492,2214.069003,2245.401307,836966.4636,2020-12-01T21:10:42.373+09:00
2437.696279,2439,2439,0.103382057,69.73748957,12008.29643,2205.855103,2230.237176,843023.9172,2020-12-01T21:15:32.220+09:00
2437.726651,2439,2439,0.098043852,71.96374061,11911.46678,2205.824593,2228.266459,847825.9255,2020-12-01T21:20:22.907+09:00
2437.653986,2439,2439,0.103239466,73.66736655,11911.72011,2232.651133,2247.491813,849141.8329,2020-12-01T21:25:41.972+09:00
2437.688587,2439,2439,0.10191552,73.50062989,11910.64809,2242.91302,2259.711632,851566.7496,2020-12-01T21:30:31.506+09:00
2437.719728,2439,2439,0.098723968,72.2505669,12027.98329,2236.000718,2249.398468,855318.1747,2020-12-01T21:35:21.377+09:00
2437.747756,2439,2439,0.099851571,71.02551021,12068.58496,2241.416646,2256.085622,857499.4572,2020-12-01T21:40:41.788+09:00
2437.77298,2439,2439,0.098866414,70.02295919,12069.62646,2236.902982,2247.111059,859600.6115,2020-12-01T21:45:30.322+09:00
2437.795682,2439,2439,0.098979773,69.12066327,12171.06382,2245.914684,2261.318953,861601.9503,2020-12-01T21:50:20.548+09:00
2437.816114,2439,2439,0.102081795,71.90859695,12248.85743,2243.284215,2269.160058,864448.1553,2020-12-01T21:55:40.734+09:00
2437.834502,2439,2439,0.101873616,71.01773725,12176.27169,2236.463794,2248.192052,866964.1398,2020-12-01T22:00:30.573+09:00
2437.851052,2439,2439,0.098686254,77.21596353,12267.04452,2250.566414,2267.523847,832097.0258,2020-12-01T22:05:19.521+09:00
2437.765947,2439,2439,0.102817629,75.49436717,12164.34007,2257.139773,2277.141462,836443.3232,2020-12-01T22:10:39.874+09:00
2437.789352,2439,2439,0.099535866,73.94493046,12254.90606,2252.949796,2277.703316,841630.0909,2020-12-01T22:15:30.006+09:00
2437.810417,2439,2439,0.094582279,72.55043741,12193.01546,2261.848816,2292.198985,844587.3818,2020-12-01T22:20:19.908+09:00
2437.829375,2439,2439,0.095124051,71.49539367,12274.01391,2275.522934,2304.196086,846957.6436,2020-12-01T22:25:38.147+09:00
2437.846438,2439,2439,0.090611646,71.3458543,12228.71252,2272.377641,2302.136477,850902.4793,2020-12-01T22:30:26.857+09:00
2437.761794,2439,2439,0.094550482,71.21126887,12314.24127,2247.453877,2274.05883,856246.5313,2020-12-01T22:35:46.249+09:00
2437.785615,2439,2439,0.090095433,73.99014199,12246.41714,2241.234489,2279.752947,859124.7782,2020-12-01T22:40:36.552+09:00
2437.807053,2439,2439,0.08908589,72.59112779,12160.17543,2225.81604,2259.809652,862120.6004,2020-12-01T22:45:25.104+09:00
2437.826348,2439,2439,0.092177301,71.53201501,12062.55788,2202.029436,2233.502687,864968.8403,2020-12-01T22:50:44.046+09:00
2437.843713,2439,2439,0.093959571,70.47881351,12052.0021,2233.137493,2259.065418,864922.9563,2020-12-01T22:55:33.500+09:00
2437.859342,2439,2439,0.091563614,69.83093216,12014.30189,2246.267743,2266.748876,865205.7607,2020-12-01T23:00:23.262+09:00
2437.873408,2439,2439,0.095407253,72.94783894,11895.3717,2211.577969,2240.014989,833196.9846,2020-12-01T23:05:42.367+09:00
2437.886067,2439,2439,0.096866527,72.35305505,11860.83453,2189.265172,2212.62049,839954.0862,2020-12-01T23:15:19.589+09:00
2437.79746,2439,2439,0.107179875,71.51774954,11846.55107,2169.165655,2190.348441,846027.2775,2020-12-01T23:20:38.903+09:00
2437.817714,2439,2439,0.103461887,72.16597459,11897.89597,2159.339089,2175.796597,851094.3498,2020-12-01T23:25:28.757+09:00
2437.935943,2439,2439,0.093115698,71.04937713,11813.20637,2167.73218,2179.390937,853472.5148,2020-12-01T23:30:47.520+09:00
2437.942348,2439,2439,0.092804129,70.34443942,11795.48573,2183.393962,2196.224843,855288.4633,2020-12-01T23:35:38.119+09:00
2437.948114,2439,2439,0.093523716,71.30999547,11765.83716,2178.263566,2200.841359,858241.417,2020-12-01T23:45:46.971+09:00
2437.953302,2439,2439,0.091171344,70.27899593,11897.45344,2196.56921,2219.866223,859313.7753,2020-12-01T23:50:36.147+09:00
2437.957972,2439,2439,0.09105421,69.35109633,11885.9081,2216.522289,2242.605601,860840.0978,2020-12-01T23:55:25.420+09:00
2437.962175,2439,2439,0.090948789,69.6159867,12003.41729,2221.03806,2258.378041,862509.188,2020-12-02T00:00:43.909+09:00
2437.965957,2439,2439,0.08785391,74.45438803,11821.87556,2220.823254,2241.671237,829733.4692,2020-12-02T00:05:33.328+09:00
2437.969362,2439,2439,0.089068519,73.10894923,11815.088,2194.418928,2212.689113,836967.6223,2020-12-02T00:10:22.663+09:00
2437.972425,2439,2439,0.091161667,75.7980543,11685.1792,2188.581036,2197.515202,841275.86,2020-12-02T00:15:42.869+09:00
2437.975183,2439,2439,0.0930455,77.41824887,11680.26128,2192.592932,2200.454682,845404.774,2020-12-02T00:20:31.632+09:00
2437.977665,2439,2439,0.09274095,78.77642399,11803.33516,2200.247639,2220.174213,848226.2966,2020-12-02T00:25:21.081+09:00
2438.079898,2439,2439,0.083466855,77.79878159,11804.60164,2201.427875,2229.840792,851443.167,2020-12-02T00:30:39.740+09:00
2437.671908,2439,2439,0.10212017,79.41890343,11787.74148,2198.865087,2227.579713,854636.4503,2020-12-02T00:35:28.795+09:00
2437.704717,2439,2439,0.101908153,81.07701309,11829.46733,2211.813579,2245.922742,856718.8052,2020-12-02T00:40:48.377+09:00
2437.034246,2439,2439,0.134717337,82.76931178,11826.5206,2220.310221,2270.557467,858554.1247,2020-12-02T00:50:27.188+09:00
2437.130821,2439,2439,0.131245604,80.8923806,11846.46854,2203.402199,2253.050721,861106.6122,2020-12-02T00:55:45.124+09:00
2437.217739,2439,2439,0.125121043,79.80314254,11722.22168,2189.813979,2227.088649,864726.151,2020-12-02T01:00:33.576+09:00
2437.395965,2439,2439,0.112608939,77.92282829,11858.39951,2204.905581,2252.550784,830920.0359,2020-12-02T01:05:22.798+09:00
2437.456369,2439,2439,0.111348045,76.13054546,11828.15956,2218.625023,2256.971705,835188.4323,2020-12-02T01:11:41.103+09:00
2437.510732,2439,2439,0.107213241,75.11749091,11803.84361,2201.467521,2239.539535,840716.3891,2020-12-02T01:15:29.682+09:00
2437.559659,2439,2439,0.101491917,73.50574182,11692.45925,2214.362769,2249.547581,844035.3502,2020-12-02T01:20:19.006+09:00
2437.603693,2439,2439,0.099342725,72.65516764,11726.61332,2197.121492,2237.461823,849069.2152,2020-12-02T01:25:36.923+09:00
2437.643323,2439,2439,0.099408452,71.48965087,11663.45199,2214.426343,2256.448641,851384.5937,2020-12-02T01:30:27.324+09:00
2437.678991,2439,2439,0.094467607,70.44068579,11666.70679,2209.162708,2239.297777,854879.6343,2020-12-02T01:35:47.364+09:00
2437.811092,2439,2439,0.085020846,72.79661721,11663.63611,2212.310437,2235.855999,857672.7709,2020-12-02T01:40:36.582+09:00
2437.729983,2439,2439,0.091518762,75.71695549,11626.4725,2211.941394,2236.531399,860250.3938,2020-12-02T01:45:26.270+09:00
2437.456985,2439,2439,0.104366886,77.64525994,11627.42525,2209.637254,2230.550259,862875.6544,2020-12-02T01:50:46.475+09:00
2437.511286,2439,2439,0.100930197,75.88073394,11665.58273,2207.780529,2222.219233,865764.789,2020-12-02T01:55:34.307+09:00
2437.460157,2439,2439,0.105837177,74.89266055,11770.32445,2218.342476,2239.71631,866403.5101,2020-12-02T02:00:23.638+09:00
2437.414142,2439,2439,0.10925346,76.0033945,11705.69201,2207.835228,2220.516679,833017.6591,2020-12-02T02:05:42.607+09:00
2437.472728,2439,2439,0.105328114,77.40305505,11733.12281,2218.359706,2248.325011,835762.2931,2020-12-02T02:10:33.825+09:00
2437.525455,2439,2439,0.102795302,77.76274954,11723.41053,2204.796735,2240.55951,841743.2638,2020-12-02T02:15:24.674+09:00
2437.572909,2439,2439,0.106515772,79.78647459,11673.66947,2196.270062,2220.291559,846801.1375,2020-12-02T02:20:44.095+09:00
2437.615618,2439,2439,0.106864195,78.00782713,11679.80253,2193.419055,2220.258403,850999.3237,2020-12-02T02:25:33.538+09:00
2437.654057,2439,2439,0.107177775,77.50704442,11751.82227,2188.76715,2212.624563,855854.3913,2020-12-02T02:30:23.156+09:00
2437.488651,2439,2439,0.114459998,75.65633997,11717.84005,2184.882435,2206.791107,859060.7522,2020-12-02T02:35:43.143+09:00
2437.439786,2439,2439,0.118013998,74.89070598,11715.35604,2172.577191,2193.218996,862019.377,2020-12-02T02:40:33.474+09:00
2437.495807,2439,2439,0.113212598,73.50163538,11852.22044,2168.952472,2190.714096,864475.3393,2020-12-02T02:45:22.579+09:00
2437.546226,2439,2439,0.108891338,73.25147184,11882.79839,2168.936225,2189.048687,866731.5054,2020-12-02T02:50:42.268+09:00
2437.591604,2439,2439,0.105002205,79.22632466,11797.51855,2180.672602,2203.617818,867623.7548,2020-12-02T02:55:31.170+09:00
2437.532443,2439,2439,0.107501984,77.30369219,11801.4667,2181.725342,2204.557036,869604.7793,2020-12-02T03:00:19.758+09:00
2437.579199,2439,2439,0.104751786,78.77332297,11773.32003,2153.625808,2183.827333,836625.1014,2020-12-02T03:05:38.749+09:00
2437.621279,2439,2439,0.107276607,77.39599067,11675.38803,2140.604227,2161.393599,842599.4913,2020-12-02T03:10:28.932+09:00
2437.659151,2439,2439,0.107548946,77.25639161,11618.64922,2127.365804,2143.291239,849311.9421,2020-12-02T03:15:48.649+09:00
2437.693236,2439,2439,0.105794052,75.63075245,11689.1843,2141.261224,2167.423115,852087.1479,2020-12-02T03:20:38.048+09:00
2437.723913,2439,2439,0.105214647,77.9676772,11712.06587,2152.459102,2178.565804,854304.1331,2020-12-02T03:30:46.674+09:00
2437.751521,2439,2439,0.099693182,83.17090948,11634.65928,2167.880191,2196.934224,856757.8198,2020-12-02T03:40:25.382+09:00
2437.776369,2439,2439,0.097723864,83.55381853,11662.79336,2158.463172,2187.043801,859836.6378,2020-12-02T03:45:45.207+09:00
2437.798732,2439,2439,0.097951477,81.29843668,11745.61402,2163.947855,2196.839421,861500.1741,2020-12-02T03:50:35.022+09:00
2437.818859,2439,2439,0.09815633,79.76859301,11706.05262,2171.43807,2209.356479,862889.2566,2020-12-02T03:55:24.360+09:00
2437.836973,2439,2439,0.093340697,81.89173371,11673.44736,2183.494263,2223.255831,864613.231,2020-12-02T04:00:44.351+09:00
2437.953276,2439,2439,0.084006627,79.80256034,11857.50262,2221.533836,2257.238248,830711.7079,2020-12-02T04:05:33.191+09:00
2437.957948,2439,2439,0.089605964,82.02230431,11796.65236,2194.202453,2223.948423,838622.3371,2020-12-02T04:10:22.181+09:00
2437.962153,2439,2439,0.087645368,80.02007388,11748.38712,2198.941207,2230.196581,842406.3034,2020-12-02T04:15:40.890+09:00
2437.965938,2439,2439,0.085880831,78.61806649,11881.94841,2197.396087,2235.151923,846378.573,2020-12-02T04:20:29.555+09:00
2437.969344,2439,2439,0.082292748,80.95625984,11821.25357,2212.125478,2252.76673,848728.6157,2020-12-02T04:25:18.994+09:00
2437.97241,2439,2439,0.084063473,79.26063386,11959.92821,2225.65693,2287.002057,851650.1542,2020-12-02T04:30:38.572+09:00
2437.975169,2439,2439,0.084657126,77.93457047,11944.13539,2233.988237,2287.790852,854687.8388,2020-12-02T04:40:45.976+09:00
2437.977652,2439,2439,0.086191413,76.94111342,12019.22185,2246.620413,2294.244767,856078.4549,2020-12-02T04:45:34.918+09:00
2437.979887,2439,2439,0.089572272,75.14700208,11937.69967,2223.168372,2258.70329,860210.3094,2020-12-02T04:50:25.222+09:00
2437.681898,2439,2439,0.101615045,75.13230187,11983.9297,2214.798535,2252.900961,862977.2784,2020-12-02T04:55:45.048+09:00
2436.913708,2439,2439,0.13745354,73.71907169,11874.93673,2216.429681,2256.257865,864585.3506,2020-12-02T05:00:34.366+09:00
2437.122337,2439,2439,0.123708186,82.24716452,11895.34306,2240.225713,2286.323078,830405.3155,2020-12-02T05:05:23.087+09:00
2437.210104,2439,2439,0.122337368,80.12244806,11829.00875,2223.733142,2257.69277,835565.084,2020-12-02T05:10:41.830+09:00
2437.289093,2439,2439,0.115103631,82.01020326,11781.20788,2222.047828,2246.962493,840283.8756,2020-12-02T05:15:30.744+09:00
2437.160184,2439,2439,0.125593268,81.50918293,11770.38709,2216.873045,2235.813244,844369.788,2020-12-02T05:20:20.234+09:00
2437.244166,2439,2439,0.125033941,79.65826464,11746.74838,2195.52674,2214.80092,848483.5092,2020-12-02T05:25:39.243+09:00
2437.219749,2439,2439,0.123530547,77.69243818,11689.37354,2217.171066,2237.461828,850224.8583,2020-12-02T05:30:29.022+09:00
2437.297774,2439,2439,0.122177492,80.12319436,11828.83619,2226.41596,2238.992645,852737.0725,2020-12-02T05:35:48.091+09:00
2437.367997,2439,2439,0.119959743,80.31087492,11809.55257,2214.209364,2230.99638,856267.0652,2020-12-02T05:40:37.356+09:00
2437.431197,2439,2439,0.118963769,81.07978743,11829.79731,2200.466427,2215.820742,859318.7587,2020-12-02T05:45:26.652+09:00
2437.488077,2439,2439,0.112067392,80.37180869,11701.61758,2200.067785,2203.022668,861904.9828,2020-12-02T05:50:46.042+09:00
2437.53927,2439,2439,0.111860653,80.53462782,11745.65582,2210.026006,2218.403401,863561.1846,2020-12-02T05:55:35.030+09:00
2437.585343,2439,2439,0.110674587,78.38116504,11757.39024,2216.778406,2235.972061,864890.6661,2020-12-02T06:00:25.449+09:00
2437.626808,2439,2439,0.106607129,79.54304853,11773.85122,2234.659565,2249.682855,830865.0995,2020-12-02T06:05:45.554+09:00
2437.664128,2439,2439,0.108946416,81.98874368,11806.86609,2220.911609,2236.09757,835860.1895,2020-12-02T06:10:35.849+09:00
2437.697715,2439,2439,0.110051774,83.98986931,11756.87949,2197.083448,2211.561813,842681.9706,2020-12-02T06:15:24.818+09:00
2437.727943,2439,2439,0.108046597,83.19088238,11738.39154,2205.627103,2211.116631,845834.3735,2020-12-02T06:25:32.455+09:00
2437.755149,2439,2439,0.111241937,81.27179414,11784.05238,2198.845393,2204.960968,849756.4362,2020-12-02T06:30:21.535+09:00
2437.779634,2439,2439,0.109117743,80.84461473,11738.84714,2206.442853,2209.509871,852133.6926,2020-12-02T06:45:46.792+09:00
2437.801671,2439,2439,0.103205969,78.66015326,11609.66243,2207.048568,2207.586884,855199.1233,2020-12-02T06:50:35.562+09:00
2437.821504,2439,2439,0.102885372,76.79413793,11586.29619,2223.324711,2215.885196,857599.311,2020-12-02T06:55:24.969+09:00
2437.839353,2439,2439,0.099596835,75.51472414,11594.26657,2222.99524,2224.156676,859974.5799,2020-12-02T07:00:45.139+09:00
2437.855418,2439,2439,0.100637151,74.06325172,11625.13991,2205.202716,2219.299009,863346.5219,2020-12-02T07:10:23.035+09:00
2437.869876,2439,2439,0.099573436,72.75692655,11553.52592,2212.862444,2224.873108,864176.6697,2020-12-02T07:15:41.580+09:00
2437.782889,2439,2439,0.104616093,72.2812339,11564.07333,2201.1302,2220.370797,867028.9027,2020-12-02T07:20:31.430+09:00
2437.8046,2439,2439,0.105154483,71.05311051,11716.066,2213.43518,2242.439717,867482.9125,2020-12-02T07:25:20.399+09:00
2437.82414,2439,2439,0.104639035,73.74779946,11716.5594,2204.220662,2237.007746,870040.8212,2020-12-02T07:30:39.813+09:00
2437.841726,2439,2439,0.104175132,72.47301951,11712.50346,2201.730596,2235.835971,871299.0391,2020-12-02T07:35:28.872+09:00
2437.857553,2439,2439,0.100757618,75.52571756,11704.85311,2202.574536,2229.224374,872796.9352,2020-12-02T07:45:35.863+09:00
2437.871798,2439,2439,0.097681857,73.9731458,11842.7678,2214.961083,2240.624937,872758.8417,2020-12-02T07:50:25.316+09:00
2437.884618,2439,2439,0.097913671,73.67583122,11795.79102,2186.679974,2208.224443,876100.9575,2020-12-02T07:55:44.681+09:00
2437.996156,2439,2439,0.088122304,76.5082481,11678.51192,2213.901977,2230.260999,875781.6617,2020-12-02T08:15:23.211+09:00
2437.996541,2439,2439,0.087310073,76.45742329,11674.26073,2203.655779,2219.220899,877728.5956,2020-12-02T08:20:42.567+09:00
2437.996887,2439,2439,0.086579066,79.01168096,11591.23465,2191.569201,2190.049809,878891.036,2020-12-02T08:25:32.252+09:00
2437.997198,2439,2439,0.084921159,77.01051287,11508.41119,2181.685281,2178.759828,879315.1324,2020-12-02T08:30:21.202+09:00
2437.997478,2439,2439,0.085429044,75.40946158,11577.67007,2180.029753,2172.048845,879721.0192,2020-12-02T08:35:40.397+09:00
2437.99773,2439,2439,0.085886139,77.56851542,11583.50306,2185.375778,2186.296961,879971.7173,2020-12-02T08:40:29.846+09:00
2437.997957,2439,2439,0.088297525,75.91166388,11733.55276,2189.8192,2189.763265,880944.1455,2020-12-02T08:45:18.632+09:00
2438.098162,2439,2439,0.079467773,79.52049749,11638.19748,2234.00028,2235.747938,838903.331,2020-12-02T08:50:37.937+09:00
2438.088345,2439,2439,0.079520995,79.46844774,11637.97773,2254.835252,2264.824144,841472.1979,2020-12-02T08:55:27.317+09:00
